player_name,market_key,market_description,bookmaker,outcome,odds_decimal,prop_line,description,projection_type,projection,edge,implied_prob
Chet Holmgren,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.89,25.5,Chet Holmgren,,,,0.5291005291005292
Chet Holmgren,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,2.1,26.5,Chet Holmgren,,,,0.47619047619047616
Chet Holmgren,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,2.36,27.5,Chet Holmgren,,,,0.42372881355932207
Chet Holmgren,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,2.68,28.5,Chet Holmgren,,,,0.3731343283582089
Chet Holmgren,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,2.98,29.5,Chet Holmgren,,,,0.33557046979865773
Chet Holmgren,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,3.3,30.5,Chet Holmgren,,,,0.30303030303030304
Chet Holmgren,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,3.8,31.5,Chet Holmgren,,,,0.2631578947368421
Alex Caruso,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.08,7.5,Alex Caruso,,,,0.9259259259259258
Alex Caruso,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.14,8.5,Alex Caruso,,,,0.8771929824561404
Alex Caruso,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.21,9.5,Alex Caruso,,,,0.8264462809917356
Alex Caruso,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.3,10.5,Alex Caruso,,,,0.7692307692307692
Alex Caruso,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.41,11.5,Alex Caruso,,,,0.7092198581560284
Alex Caruso,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.55,12.5,Alex Caruso,,,,0.6451612903225806
Alex Caruso,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.74,13.5,Alex Caruso,,,,0.5747126436781609
Alex Caruso,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.98,14.5,Alex Caruso,,,,0.5050505050505051
Alex Caruso,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,2.28,15.5,Alex Caruso,,,,0.4385964912280702
Alex Caruso,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,2.68,16.5,Alex Caruso,,,,0.3731343283582089
Alex Caruso,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,3.1,17.5,Alex Caruso,,,,0.3225806451612903
Alex Caruso,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,3.7,18.5,Alex Caruso,,,,0.27027027027027023
T.J. McConnell,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.09,6.5,T.J. McConnell,,,,0.9174311926605504
T.J. McConnell,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.15,7.5,T.J. McConnell,,,,0.8695652173913044
T.J. McConnell,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.21,8.5,T.J. McConnell,,,,0.8264462809917356
T.J. McConnell,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.29,9.5,T.J. McConnell,,,,0.7751937984496123
T.J. McConnell,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.4,10.5,T.J. McConnell,,,,0.7142857142857143
T.J. McConnell,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.54,11.5,T.J. McConnell,,,,0.6493506493506493
T.J. McConnell,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.72,12.5,T.J. McConnell,,,,0.5813953488372093
T.J. McConnell,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.96,13.5,T.J. McConnell,,,,0.5102040816326531
T.J. McConnell,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,2.22,14.5,T.J. McConnell,,,,0.4504504504504504
T.J. McConnell,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,2.58,15.5,T.J. McConnell,,,,0.38759689922480617
Andrew Nembhard,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.06,7.5,Andrew Nembhard,,,,0.9433962264150942
Andrew Nembhard,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.11,8.5,Andrew Nembhard,,,,0.9009009009009008
Andrew Nembhard,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.17,9.5,Andrew Nembhard,,,,0.8547008547008548
Andrew Nembhard,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.25,10.5,Andrew Nembhard,,,,0.8
Andrew Nembhard,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.37,11.5,Andrew Nembhard,,,,0.7299270072992701
Andrew Nembhard,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.51,12.5,Andrew Nembhard,,,,0.6622516556291391
Andrew Nembhard,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.69,13.5,Andrew Nembhard,,,,0.591715976331361
Andrew Nembhard,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.98,14.5,Andrew Nembhard,,,,0.5050505050505051
Andrew Nembhard,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,2.3,15.5,Andrew Nembhard,,,,0.4347826086956522
Andrew Nembhard,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,2.68,16.5,Andrew Nembhard,,,,0.3731343283582089
Andrew Nembhard,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,3.1,17.5,Andrew Nembhard,,,,0.3225806451612903
Andrew Nembhard,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,3.8,18.5,Andrew Nembhard,,,,0.2631578947368421
Luguentz Dort,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.11,6.5,Luguentz Dort,,,,0.9009009009009008
Luguentz Dort,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.2,7.5,Luguentz Dort,,,,0.8333333333333334
Luguentz Dort,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.29,8.5,Luguentz Dort,,,,0.7751937984496123
Luguentz Dort,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.41,9.5,Luguentz Dort,,,,0.7092198581560284
Luguentz Dort,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.56,10.5,Luguentz Dort,,,,0.641025641025641
Luguentz Dort,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.82,11.5,Luguentz Dort,,,,0.5494505494505494
Luguentz Dort,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,2.14,12.5,Luguentz Dort,,,,0.4672897196261682
Luguentz Dort,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,2.52,13.5,Luguentz Dort,,,,0.3968253968253968
Luguentz Dort,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,2.98,14.5,Luguentz Dort,,,,0.33557046979865773
Luguentz Dort,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,3.6,15.5,Luguentz Dort,,,,0.2777777777777778
Isaiah Hartenstein,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.09,6.5,Isaiah Hartenstein,,,,0.9174311926605504
Isaiah Hartenstein,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.15,7.5,Isaiah Hartenstein,,,,0.8695652173913044
Isaiah Hartenstein,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.25,8.5,Isaiah Hartenstein,,,,0.8
Isaiah Hartenstein,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.36,9.5,Isaiah Hartenstein,,,,0.7352941176470588
Isaiah Hartenstein,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.52,10.5,Isaiah Hartenstein,,,,0.6578947368421053
Isaiah Hartenstein,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.72,11.5,Isaiah Hartenstein,,,,0.5813953488372093
Isaiah Hartenstein,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,2.02,12.5,Isaiah Hartenstein,,,,0.49504950495049505
Isaiah Hartenstein,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,2.36,13.5,Isaiah Hartenstein,,,,0.42372881355932207
Isaiah Hartenstein,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,2.74,14.5,Isaiah Hartenstein,,,,0.36496350364963503
Isaiah Hartenstein,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,3.25,15.5,Isaiah Hartenstein,,,,0.3076923076923077
Isaiah Hartenstein,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,3.9,16.5,Isaiah Hartenstein,,,,0.25641025641025644
Jalen Williams,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.06,18.5,Jalen Williams,,,,0.9433962264150942
Jalen Williams,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.09,19.5,Jalen Williams,,,,0.9174311926605504
Jalen Williams,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.12,20.5,Jalen Williams,,,,0.8928571428571428
Jalen Williams,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.17,21.5,Jalen Williams,,,,0.8547008547008548
Jalen Williams,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.22,22.5,Jalen Williams,,,,0.819672131147541
Jalen Williams,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.29,23.5,Jalen Williams,,,,0.7751937984496123
Jalen Williams,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.36,24.5,Jalen Williams,,,,0.7352941176470588
Jalen Williams,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.45,25.5,Jalen Williams,,,,0.6896551724137931
Jalen Williams,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.57,26.5,Jalen Williams,,,,0.6369426751592356
Jalen Williams,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.72,27.5,Jalen Williams,,,,0.5813953488372093
Jalen Williams,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.91,28.5,Jalen Williams,,,,0.5235602094240838
Jalen Williams,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,2.1,29.5,Jalen Williams,,,,0.47619047619047616
Jalen Williams,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,2.36,30.5,Jalen Williams,,,,0.42372881355932207
Jalen Williams,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,2.64,31.5,Jalen Williams,,,,0.3787878787878788
Jalen Williams,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,2.98,32.5,Jalen Williams,,,,0.33557046979865773
Jalen Williams,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,3.3,33.5,Jalen Williams,,,,0.30303030303030304
Jalen Williams,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,3.8,34.5,Jalen Williams,,,,0.2631578947368421
Aaron Wiggins,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.17,3.5,Aaron Wiggins,,,,0.8547008547008548
Aaron Wiggins,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.29,4.5,Aaron Wiggins,,,,0.7751937984496123
Aaron Wiggins,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.42,5.5,Aaron Wiggins,,,,0.7042253521126761
Aaron Wiggins,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.6,6.5,Aaron Wiggins,,,,0.625
Aaron Wiggins,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,1.88,7.5,Aaron Wiggins,,,,0.5319148936170213
Aaron Wiggins,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,2.18,8.5,Aaron Wiggins,,,,0.4587155963302752
Aaron Wiggins,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,2.54,9.5,Aaron Wiggins,,,,0.39370078740157477
Aaron Wiggins,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,3.0,10.5,Aaron Wiggins,,,,0.3333333333333333
Aaron Wiggins,player_points_rebounds_alternate,Alternate Points + Rebounds (Over/Under),FanDuel,Over,3.7,11.5,Aaron Wiggins,,,,0.27027027027027023
Obi Toppin,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.11,9.5,Obi Toppin,,,,0.9009009009009008
Obi Toppin,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.15,10.5,Obi Toppin,,,,0.8695652173913044
Obi Toppin,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.22,11.5,Obi Toppin,,,,0.819672131147541
Obi Toppin,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.3,12.5,Obi Toppin,,,,0.7692307692307692
Obi Toppin,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.4,13.5,Obi Toppin,,,,0.7142857142857143
Obi Toppin,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.52,14.5,Obi Toppin,,,,0.6578947368421053
Obi Toppin,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.68,15.5,Obi Toppin,,,,0.5952380952380952
Obi Toppin,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.89,16.5,Obi Toppin,,,,0.5291005291005292
Obi Toppin,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.12,17.5,Obi Toppin,,,,0.4716981132075471
Obi Toppin,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.4,18.5,Obi Toppin,,,,0.4166666666666667
Obi Toppin,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.72,19.5,Obi Toppin,,,,0.3676470588235294
Obi Toppin,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,3.05,20.5,Obi Toppin,,,,0.3278688524590164
Obi Toppin,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,3.6,21.5,Obi Toppin,,,,0.2777777777777778
T.J. McConnell,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.07,9.5,T.J. McConnell,,,,0.9345794392523364
T.J. McConnell,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.1,10.5,T.J. McConnell,,,,0.9090909090909091
T.J. McConnell,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.15,11.5,T.J. McConnell,,,,0.8695652173913044
T.J. McConnell,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.21,12.5,T.J. McConnell,,,,0.8264462809917356
T.J. McConnell,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.29,13.5,T.J. McConnell,,,,0.7751937984496123
T.J. McConnell,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.37,14.5,T.J. McConnell,,,,0.7299270072992701
T.J. McConnell,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.48,15.5,T.J. McConnell,,,,0.6756756756756757
T.J. McConnell,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.62,16.5,T.J. McConnell,,,,0.6172839506172839
T.J. McConnell,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.78,17.5,T.J. McConnell,,,,0.5617977528089888
T.J. McConnell,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.0,18.5,T.J. McConnell,,,,0.5
T.J. McConnell,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.24,19.5,T.J. McConnell,,,,0.4464285714285714
T.J. McConnell,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.54,20.5,T.J. McConnell,,,,0.39370078740157477
T.J. McConnell,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.94,21.5,T.J. McConnell,,,,0.3401360544217687
Alex Caruso,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.08,9.5,Alex Caruso,,,,0.9259259259259258
Alex Caruso,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.13,10.5,Alex Caruso,,,,0.8849557522123894
Alex Caruso,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.18,11.5,Alex Caruso,,,,0.8474576271186441
Alex Caruso,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.26,12.5,Alex Caruso,,,,0.7936507936507936
Alex Caruso,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.36,13.5,Alex Caruso,,,,0.7352941176470588
Alex Caruso,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.48,14.5,Alex Caruso,,,,0.6756756756756757
Alex Caruso,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.63,15.5,Alex Caruso,,,,0.6134969325153374
Alex Caruso,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.82,16.5,Alex Caruso,,,,0.5494505494505494
Alex Caruso,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.08,17.5,Alex Caruso,,,,0.4807692307692307
Alex Caruso,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.38,18.5,Alex Caruso,,,,0.42016806722689076
Alex Caruso,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.74,19.5,Alex Caruso,,,,0.36496350364963503
Alex Caruso,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,3.2,20.5,Alex Caruso,,,,0.3125
Alex Caruso,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,3.7,21.5,Alex Caruso,,,,0.27027027027027023
Cason Wallace,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.07,3.5,Cason Wallace,,,,0.9345794392523364
Cason Wallace,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.14,4.5,Cason Wallace,,,,0.8771929824561404
Cason Wallace,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.24,5.5,Cason Wallace,,,,0.8064516129032259
Cason Wallace,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.37,6.5,Cason Wallace,,,,0.7299270072992701
Cason Wallace,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.53,7.5,Cason Wallace,,,,0.6535947712418301
Cason Wallace,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.77,8.5,Cason Wallace,,,,0.5649717514124294
Cason Wallace,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.12,9.5,Cason Wallace,,,,0.4716981132075471
Cason Wallace,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.54,10.5,Cason Wallace,,,,0.39370078740157477
Cason Wallace,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,3.05,11.5,Cason Wallace,,,,0.3278688524590164
Cason Wallace,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,3.7,12.5,Cason Wallace,,,,0.27027027027027023
Myles Turner,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.12,12.5,Myles Turner,,,,0.8928571428571428
Myles Turner,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.17,13.5,Myles Turner,,,,0.8547008547008548
Myles Turner,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.25,14.5,Myles Turner,,,,0.8
Myles Turner,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.32,15.5,Myles Turner,,,,0.7575757575757576
Myles Turner,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.43,16.5,Myles Turner,,,,0.6993006993006994
Myles Turner,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.56,17.5,Myles Turner,,,,0.641025641025641
Myles Turner,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.71,18.5,Myles Turner,,,,0.5847953216374269
Myles Turner,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.93,19.5,Myles Turner,,,,0.5181347150259068
Myles Turner,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.18,20.5,Myles Turner,,,,0.4587155963302752
Myles Turner,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.48,21.5,Myles Turner,,,,0.40322580645161293
Myles Turner,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.82,22.5,Myles Turner,,,,0.3546099290780142
Myles Turner,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,3.25,23.5,Myles Turner,,,,0.3076923076923077
Myles Turner,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,3.7,24.5,Myles Turner,,,,0.27027027027027023
Jalen Williams,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.07,23.5,Jalen Williams,,,,0.9345794392523364
Jalen Williams,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.1,24.5,Jalen Williams,,,,0.9090909090909091
Jalen Williams,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.15,25.5,Jalen Williams,,,,0.8695652173913044
Jalen Williams,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.2,26.5,Jalen Williams,,,,0.8333333333333334
Jalen Williams,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.24,27.5,Jalen Williams,,,,0.8064516129032259
Jalen Williams,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.31,28.5,Jalen Williams,,,,0.7633587786259541
Jalen Williams,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.38,29.5,Jalen Williams,,,,0.7246376811594204
Jalen Williams,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.48,30.5,Jalen Williams,,,,0.6756756756756757
Jalen Williams,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.6,31.5,Jalen Williams,,,,0.625
Jalen Williams,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.74,32.5,Jalen Williams,,,,0.5747126436781609
Jalen Williams,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.89,33.5,Jalen Williams,,,,0.5291005291005292
Jalen Williams,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.12,34.5,Jalen Williams,,,,0.4716981132075471
Jalen Williams,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.34,35.5,Jalen Williams,,,,0.4273504273504274
Jalen Williams,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.68,36.5,Jalen Williams,,,,0.3731343283582089
Jalen Williams,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,2.94,37.5,Jalen Williams,,,,0.3401360544217687
Jalen Williams,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,3.3,38.5,Jalen Williams,,,,0.30303030303030304
Jalen Williams,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,3.8,39.5,Jalen Williams,,,,0.2631578947368421
Luguentz Dort,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.06,6.5,Luguentz Dort,,,,0.9433962264150942
Luguentz Dort,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.11,7.5,Luguentz Dort,,,,0.9009009009009008
Luguentz Dort,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.18,8.5,Luguentz Dort,,,,0.8474576271186441
Luguentz Dort,player_points_rebounds_assists_alternate,Alternate Points + Rebounds + Assists (Over/Under),FanDuel,Over,1.26,9.5,Luguentz Dort,,,,0.7936507936507936
